Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1514,CA-2023-000764,3/27/2023,3/29/2023,First Class,CG-53607,Sylvia Foulston,Corporate,United States,Los Angeles,California,82030,West,OFF-SUP-45277,Office Supplies,Supplies,Fiskars Folding Scissors,44.32,1,0.2,-8.46
1515,CA-2023-000764,3/27/2023,3/29/2023,First Class,CG-53607,Sylvia Foulston,Corporate,United States,Los Angeles,California,45423,West,TEC-MAC-87526,Technology,Machines,Xerox WorkCentre 6505DN,1333.26,1,0.1,50
1516,CA-2023-000765,3/15/2023,3/19/2023,Second Class,CG-57003,Julia West,Consumer,United States,San Francisco,California,87283,West,TEC-ACC-86974,Technology,Accessories,Plantronics CS50 Wireless Headset System,647.66,5,0.05,129.06
1517,CA-2023-000765,3/15/2023,3/19/2023,Second Class,CG-57003,Julia West,Consumer,United States,San Francisco,California,20708,West,TEC-ACC-77877,Technology,Accessories,Plantronics CS50 Wireless Headset System,542.02,5,0.1,90.92
1518,CA-2023-000766,6/16/2023,6/22/2023,Standard Class,CG-32830,Art Miller,Consumer,United States,New York City,New York,28486,East,TEC-MAC-69901,Technology,Machines,Xerox WorkCentre 6505DN,6021.39,4,0.05,248.05
1519,CA-2023-000766,6/16/2023,6/22/2023,Standard Class,CG-32830,Art Miller,Consumer,United States,New York City,New York,21274,East,TEC-PHO-75707,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),2413.25,4,0.1,266.02
1520,CA-2023-000767,9/9/2023,9/14/2023,Standard Class,CG-97805,Pete Kriz,Corporate,United States,Hartford,Connecticut,43146,East,OFF-LAB-50547,Office Supplies,Labels,Avery Laser Address Labels,43.85,4,0,12.68
1521,CA-2023-000767,9/9/2023,9/14/2023,Standard Class,CG-97805,Pete Kriz,Corporate,United States,Hartford,Connecticut,72929,East,OFF-ART-87882,Office Supplies,Art,Fiskars 8" Scissors,77.24,2,0.05,11.31
1522,CA-2023-000767,9/9/2023,9/14/2023,Standard Class,CG-97805,Pete Kriz,Corporate,United States,Hartford,Connecticut,27112,East,TEC-PHO-31663,Technology,Phones,Motorola 6200 Series VVX 600,506.04,2,0.15,23.9
1523,CA-2023-000768,12/5/2023,12/9/2023,Second Class,CG-62443,Zuschuss Donatelli,Home Office,United States,Richmond,Virginia,77384,East,OFF-LAB-34596,Office Supplies,Labels,Avery Self-Adhesive Removable Labels,13.01,1,0.05,2.86
1524,CA-2023-000769,11/10/2023,11/13/2023,First Class,CG-53659,Fred Hopkins,Consumer,United States,Rockford,Illinois,35773,Central,FUR-BOO-44178,Furniture,Bookcases,Bush Westfield Collection Bookcases,857.03,2,0.35,-387.56
1525,CA-2023-000769,11/10/2023,11/13/2023,First Class,CG-53659,Fred Hopkins,Consumer,United States,Rockford,Illinois,53741,Central,OFF-APP-99543,Office Supplies,Appliances,Holmes Replacement Filter for Air Purifier,740.59,6,0.05,55.98
1526,CA-2023-000769,11/10/2023,11/13/2023,First Class,CG-53659,Fred Hopkins,Consumer,United States,Rockford,Illinois,81330,Central,FUR-CHA-94525,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2701.51,6,0.05,-21.73
1527,CA-2023-000770,12/31/2023,1/3/2024,First Class,CG-43680,Sylvia Foulston,Corporate,United States,Tacoma,Washington,74413,West,FUR-CHA-69590,Furniture,Chairs,Office Star Executive High Back Chair,2341.75,5,0.05,178.75
1528,CA-2023-000770,12/31/2023,1/3/2024,First Class,CG-43680,Sylvia Foulston,Corporate,United States,Tacoma,Washington,86489,West,FUR-CHA-20190,Furniture,Chairs,Global Leather Executive Chair,2023.16,5,0.15,-69.81
1529,CA-2023-000771,10/30/2023,11/2/2023,First Class,CG-57240,Nora Preis,Consumer,United States,Shreveport,Louisiana,87575,South,OFF-APP-65043,Office Supplies,Appliances,KitchenAid 5-Speed Ultra Power Blender,1230.77,6,0.15,43.73
1530,CA-2023-000771,10/30/2023,11/2/2023,First Class,CG-57240,Nora Preis,Consumer,United States,Shreveport,Louisiana,99641,South,OFF-LAB-74170,Office Supplies,Labels,Avery 491 Tab Dividers,51.73,2,0.05,10.35
1531,CA-2023-000771,10/30/2023,11/2/2023,First Class,CG-57240,Nora Preis,Consumer,United States,Shreveport,Louisiana,41530,South,FUR-FUR-46954,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,507.77,4,0.1,21.92
1532,CA-2023-000772,4/19/2023,4/25/2023,Standard Class,CG-47139,Susan Vittorino,Corporate,United States,Atlanta,Georgia,92503,South,TEC-COP-23384,Technology,Copiers,Hewlett Packard LaserJet 1010,5133.08,2,0.05,1367.09
1533,CA-2023-000772,4/19/2023,4/25/2023,Standard Class,CG-47139,Susan Vittorino,Corporate,United States,Atlanta,Georgia,49424,South,TEC-MAC-38987,Technology,Machines,Brother Fax Machine 775,5221.62,3,0.1,-104.96
1534,CA-2023-000772,4/19/2023,4/25/2023,Standard Class,CG-47139,Susan Vittorino,Corporate,United States,Atlanta,Georgia,52958,South,FUR-CHA-81121,Furniture,Chairs,Safco PlanMaster High-Back Chair,355.12,1,0.1,-3.03
1535,CA-2023-000773,5/29/2023,5/30/2023,Same Day,CG-98843,Fred Hopkins,Home Office,United States,Savannah,Georgia,48095,South,TEC-PHO-47439,Technology,Phones,Motorola 6200 Series VVX 600,1443.19,3,0.15,79.21
1536,CA-2023-000773,5/29/2023,5/30/2023,Same Day,CG-98843,Fred Hopkins,Home Office,United States,Savannah,Georgia,53180,South,FUR-BOO-90682,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,2620.4,7,0.15,-262.75
1537,CA-2023-000774,5/11/2023,5/13/2023,First Class,CG-59517,Darrin Van Huff,Home Office,United States,Dallas,Texas,68821,Central,FUR-TAB-66835,Furniture,Tables,Global Adaptabilities Collection Flip Top Table,3914.51,5,0.35,-1948.32
1538,CA-2023-000774,5/11/2023,5/13/2023,First Class,CG-59517,Darrin Van Huff,Home Office,United States,Dallas,Texas,49348,Central,TEC-PHO-25118,Technology,Phones,Cisco SPA 501G IP Phone,2013.06,5,0.05,328.45
1539,CA-2023-000774,5/11/2023,5/13/2023,First Class,CG-59517,Darrin Van Huff,Home Office,United States,Dallas,Texas,78905,Central,FUR-CHA-61450,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chair,439.42,1,0,21.49
1540,CA-2023-000775,5/4/2023,5/4/2023,Same Day,CG-25834,Karen Ferguson,Consumer,United States,Portland,Oregon,47196,West,FUR-FUR-34806,Furniture,Furnishings,Tensor "Midnight Black" Torchiere Floor Lamp,401.2,6,0.15,21.1
1541,CA-2023-000776,8/27/2023,8/29/2023,First Class,CG-34715,Maria Bertelson,Consumer,United States,Baton Rouge,Louisiana,52633,South,OFF-ENV-59737,Office Supplies,Envelopes,Jiffy Kraft Padded Mailers,160.99,6,0.05,38.03
1542,CA-2023-000776,8/27/2023,8/29/2023,First Class,CG-34715,Maria Bertelson,Consumer,United States,Baton Rouge,Louisiana,34556,South,TEC-MAC-11630,Technology,Machines,Ativa V4110MDD Shredder,4096.38,3,0.15,-497.14
1543,CA-2023-000776,8/27/2023,8/29/2023,First Class,CG-34715,Maria Bertelson,Consumer,United States,Baton Rouge,Louisiana,23868,South,FUR-FUR-86931,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,516.81,6,0.15,0.57
1544,CA-2023-000777,7/23/2023,7/28/2023,Standard Class,CG-98685,Karen Ferguson,Consumer,United States,St. Louis,Missouri,99850,Central,OFF-BIN-89716,Office Supplies,Binders,Wilson Jones Heavy Gauge Vinyl View Binder,215.74,7,0,13.07
1545,CA-2023-000777,7/23/2023,7/28/2023,Standard Class,CG-98685,Karen Ferguson,Consumer,United States,St. Louis,Missouri,27594,Central,OFF-APP-47133,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,503.22,4,0.15,-4.34
1546,CA-2023-000778,5/21/2023,5/26/2023,Standard Class,CG-30699,Gary McGarr,Consumer,United States,Savannah,Georgia,88585,South,FUR-CHA-62230,Furniture,Chairs,Global Leather Executive Chair,2118.6,5,0.05,39.41
1547,CA-2023-000779,4/24/2023,4/27/2023,Second Class,CG-47644,Sylvia Foulston,Corporate,United States,Detroit,Michigan,61879,Central,OFF-ENV-57338,Office Supplies,Envelopes,Poly String & Button Envelopes,99.13,6,0.15,8.81
1548,CA-2023-000779,4/24/2023,4/27/2023,Second Class,CG-47644,Sylvia Foulston,Corporate,United States,Detroit,Michigan,55416,Central,FUR-CHA-26843,Furniture,Chairs,Office Star Executive High Back Chair,3334.99,7,0.1,-78.89
1549,CA-2023-000780,6/22/2023,6/28/2023,Standard Class,CG-87779,Jim Mitchum,Consumer,United States,Memphis,Tennessee,79873,South,OFF-BIN-74969,Office Supplies,Binders,GBC Standard Thermo-Bind Covers,162.25,5,0.2,-17.12
1550,CA-2023-000781,10/12/2023,10/13/2023,Same Day,CG-17904,Rick Bensley,Corporate,United States,San Francisco,California,32960,West,FUR-BOO-74491,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,624.46,3,0.25,-144.62
1551,CA-2023-000781,10/12/2023,10/13/2023,Same Day,CG-17904,Rick Bensley,Corporate,United States,San Francisco,California,72470,West,OFF-FAS-58992,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,12.42,1,0.1,2.47
1552,CA-2023-000781,10/12/2023,10/13/2023,Same Day,CG-17904,Rick Bensley,Corporate,United States,San Francisco,California,24566,West,TEC-ACC-21807,Technology,Accessories,Kensington Spin Drive Portable USB Drive,411.6,6,0,75.96
1553,CA-2023-000782,2/15/2023,2/19/2023,Second Class,CG-20136,Karen Ferguson,Corporate,United States,Phoenix,Arizona,13993,West,FUR-FUR-38553,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,220.59,2,0.05,24.64
1554,CA-2023-000782,2/15/2023,2/19/2023,Second Class,CG-20136,Karen Ferguson,Corporate,United States,Phoenix,Arizona,81637,West,FUR-TAB-72279,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,1613.25,2,0.15,-316.4
1555,CA-2023-000783,12/29/2023,12/29/2023,Same Day,CG-54709,Keith Dawkins,Consumer,United States,Reno,Nevada,86211,West,OFF-LAB-50691,Office Supplies,Labels,Avery 491 Tab Dividers,66.32,3,0.1,15.66
1556,CA-2023-000783,12/29/2023,12/29/2023,Same Day,CG-54709,Keith Dawkins,Consumer,United States,Reno,Nevada,52138,West,FUR-FUR-85225,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,524.03,5,0.2,8.08
1557,CA-2023-000784,3/31/2023,3/31/2023,Same Day,CG-32695,Phillina Ober,Corporate,United States,Los Angeles,California,76139,West,OFF-SUP-56810,Office Supplies,Supplies,World War II Commemoration Comm.,155.79,3,0.3,-37.58
1558,CA-2023-000784,3/31/2023,3/31/2023,Same Day,CG-32695,Phillina Ober,Corporate,United States,Los Angeles,California,80226,West,FUR-TAB-50656,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1081.77,2,0.3,-379.15
1559,CA-2023-000784,3/31/2023,3/31/2023,Same Day,CG-32695,Phillina Ober,Corporate,United States,Los Angeles,California,84581,West,OFF-PAP-66498,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,273.64,6,0,72.66
1560,CA-2023-000785,11/1/2023,11/4/2023,Second Class,CG-43821,Phillina Ober,Consumer,United States,Miami,Florida,69634,South,TEC-MAC-12636,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,2173.57,3,0.05,-76.15
1561,CA-2023-000785,11/1/2023,11/4/2023,Second Class,CG-43821,Phillina Ober,Consumer,United States,Miami,Florida,40931,South,OFF-FAS-71892,Office Supplies,Fasteners,Avery Binding System Hidden Tab Executive Style Index Systems,33.17,4,0.1,6.84
1562,CA-2023-000785,11/1/2023,11/4/2023,Second Class,CG-43821,Phillina Ober,Consumer,United States,Miami,Florida,14803,South,TEC-PHO-89133,Technology,Phones,Cisco SPA 501G IP Phone,2404.39,5,0.1,243.59
1563,CA-2023-000786,7/23/2023,7/29/2023,Standard Class,CG-93779,Keith Dawkins,Consumer,United States,Aurora,Colorado,92546,West,TEC-PHO-16547,Technology,Phones,Cisco SPA 501G IP Phone,1270.95,4,0.05,140.23
1564,CA-2023-000786,7/23/2023,7/29/2023,Standard Class,CG-93779,Keith Dawkins,Consumer,United States,Aurora,Colorado,62880,West,OFF-ENV-82796,Office Supplies,Envelopes,Staple envelope,47.2,3,0.2,3.42
1565,CA-2023-000787,3/28/2023,4/2/2023,Standard Class,CG-31855,Eric Hoffmann,Corporate,United States,Reno,Nevada,17305,West,FUR-FUR-31420,Furniture,Furnishings,Tensor "Midnight Black" Torchiere Floor Lamp,223.09,2,0.1,20.41
1566,CA-2023-000788,12/5/2023,12/11/2023,Standard Class,CG-44280,Gary Hwang,Consumer,United States,Dallas,Texas,13356,Central,TEC-ACC-84083,Technology,Accessories,Plantronics CS50 Wireless Headset System,500.12,4,0.15,40.58
1567,CA-2023-000789,11/11/2023,11/16/2023,Standard Class,CG-29963,Art Miller,Corporate,United States,Paterson,New Jersey,18589,East,FUR-BOO-54266,Furniture,Bookcases,Atlantic Metals Mobile Heavy-Gauge Shelving Cart,1096.23,3,0.25,-310.94
1568,CA-2023-000789,11/11/2023,11/16/2023,Standard Class,CG-29963,Art Miller,Corporate,United States,Paterson,New Jersey,59337,East,TEC-MAC-22981,Technology,Machines,Xerox WorkCentre 6505DN,1285.94,1,0.2,-156.19
1569,CA-2023-000790,12/19/2023,12/21/2023,First Class,CG-82745,Darrin Van Huff,Consumer,United States,Columbus,Ohio,81663,Central,OFF-STO-11135,Office Supplies,Storage,Iris 3-Drawer Cabinet,331.87,5,0.15,-12.49
1570,CA-2023-000790,12/19/2023,12/21/2023,First Class,CG-82745,Darrin Van Huff,Consumer,United States,Columbus,Ohio,73239,Central,OFF-SUP-69869,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,41.1,1,0.35,-18.49
1571,CA-2023-000790,12/19/2023,12/21/2023,First Class,CG-82745,Darrin Van Huff,Consumer,United States,Columbus,Ohio,50607,Central,TEC-ACC-37801,Technology,Accessories,Plantronics CS50 Wireless Headset System,690.43,5,0.2,67.43
1572,CA-2023-000791,6/13/2023,6/19/2023,Standard Class,CG-99527,Rick Bensley,Corporate,United States,Phoenix,Arizona,87156,West,TEC-MAC-46282,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,4461.44,5,0,-75.92
1573,CA-2023-000791,6/13/2023,6/19/2023,Standard Class,CG-99527,Rick Bensley,Corporate,United States,Phoenix,Arizona,59409,West,TEC-COP-67556,Technology,Copiers,Xerox WorkCentre 3220 Multifunction Laser Printer,12272.23,7,0.1,1797.7
1574,CA-2023-000792,6/3/2023,6/6/2023,First Class,CG-15380,Eric Hoffmann,Consumer,United States,Los Angeles,California,42196,West,OFF-PAP-89575,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,100.98,3,0.1,18.28
1575,CA-2023-000793,6/30/2023,7/3/2023,First Class,CG-35226,Eric Hoffmann,Corporate,United States,Richmond,Virginia,94792,East,FUR-BOO-73601,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,2128.01,5,0.35,-948.46
1576,CA-2023-000794,1/26/2023,1/29/2023,First Class,CG-54246,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,26987,East,OFF-STO-82485,Office Supplies,Storage,3M Hangers with Command Adhesive,149.08,2,0.05,14.13
1577,CA-2023-000794,1/26/2023,1/29/2023,First Class,CG-54246,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,78815,East,TEC-COP-38517,Technology,Copiers,Xerox WorkCentre 3220 Multifunction Laser Printer,7797.44,4,0.1,1279.59
1578,CA-2023-000794,1/26/2023,1/29/2023,First Class,CG-54246,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,94848,East,TEC-MAC-12239,Technology,Machines,Brother Fax Machine 775,5738.84,5,0.15,-789.2
1579,CA-2023-000795,11/4/2023,11/9/2023,Standard Class,CG-93491,Harold Pawlan,Corporate,United States,Kansas City,Missouri,99510,Central,FUR-CHA-51298,Furniture,Chairs,Global Leather Executive Chair,705.15,2,0,20.43
1580,CA-2023-000795,11/4/2023,11/9/2023,Standard Class,CG-93491,Harold Pawlan,Corporate,United States,Kansas City,Missouri,36588,Central,TEC-ACC-73433,Technology,Accessories,Kensington Spin Drive Portable USB Drive,238.26,2,0.15,15.63
1581,CA-2023-000795,11/4/2023,11/9/2023,Standard Class,CG-93491,Harold Pawlan,Corporate,United States,Kansas City,Missouri,84667,Central,FUR-FUR-32390,Furniture,Furnishings,Seth Thomas 6" Globe Clock,345.95,4,0.05,47.68
1582,CA-2023-000796,9/12/2023,9/14/2023,First Class,CG-19768,Darrin Van Huff,Home Office,United States,Richmond,Virginia,12913,East,OFF-ART-99738,Office Supplies,Art,Dixon Oriole Highlighters,137.75,5,0.1,7.75
1583,CA-2023-000796,9/12/2023,9/14/2023,First Class,CG-19768,Darrin Van Huff,Home Office,United States,Richmond,Virginia,28609,East,TEC-ACC-21249,Technology,Accessories,Verbatim 25 GB 6x Blu-Ray Single Discs,65.75,1,0,15.77
1584,CA-2023-000796,9/12/2023,9/14/2023,First Class,CG-19768,Darrin Van Huff,Home Office,United States,Richmond,Virginia,82945,East,FUR-FUR-82783,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,296.59,4,0,34.93
1585,CA-2023-000797,3/5/2023,3/11/2023,Standard Class,CG-91689,Irene Maddox,Home Office,United States,Memphis,Tennessee,76169,South,OFF-SUP-10096,Office Supplies,Supplies,World War II Commemoration Comm.,192.68,3,0.05,-20.93
1586,CA-2023-000797,3/5/2023,3/11/2023,Standard Class,CG-91689,Irene Maddox,Home Office,United States,Memphis,Tennessee,54175,South,FUR-BOO-51618,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,221.15,1,0.2,-34.96
1587,CA-2023-000798,9/15/2023,9/18/2023,Second Class,CG-55603,Claire Gute,Consumer,United States,Salem,Oregon,66182,West,FUR-FUR-74061,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,605.12,5,0.05,75.43
1588,CA-2023-000799,5/21/2023,5/27/2023,Standard Class,CG-46926,Jim Mitchum,Home Office,United States,Aurora,Colorado,76185,West,FUR-TAB-13934,Furniture,Tables,Harmonics Envision Training Table,1629.67,4,0.15,-409.18
1589,CA-2023-000799,5/21/2023,5/27/2023,Standard Class,CG-46926,Jim Mitchum,Home Office,United States,Aurora,Colorado,81257,West,OFF-LAB-35202,Office Supplies,Labels,Avery 491 Tab Dividers,65.8,4,0.05,16.49
1590,CA-2023-000799,5/21/2023,5/27/2023,Standard Class,CG-46926,Jim Mitchum,Home Office,United States,Aurora,Colorado,41999,West,OFF-SUP-36463,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,50.02,1,0.2,-10.62
1591,CA-2023-000800,6/11/2023,6/13/2023,First Class,CG-22777,Harold Pawlan,Home Office,United States,Tucson,Arizona,96340,West,OFF-ART-21772,Office Supplies,Art,Boston 1645 Pencil Sharpener,40.77,1,0.05,6.04
1592,CA-2023-000801,5/31/2023,6/6/2023,Standard Class,CG-22451,Claire Gute,Corporate,United States,Virginia Beach,Virginia,25220,East,FUR-TAB-74433,Furniture,Tables,Harmonics Envision Training Table,5458.75,7,0.35,-3486.94
1593,CA-2023-000801,5/31/2023,6/6/2023,Standard Class,CG-22451,Claire Gute,Corporate,United States,Virginia Beach,Virginia,13098,East,FUR-FUR-58906,Furniture,Furnishings,Seth Thomas 6" Globe Clock,80.2,1,0.15,1.12
1594,CA-2023-000801,5/31/2023,6/6/2023,Standard Class,CG-22451,Claire Gute,Corporate,United States,Virginia Beach,Virginia,95375,East,OFF-ENV-40465,Office Supplies,Envelopes,Staple envelope,82.59,4,0.1,12.18
1595,CA-2023-000802,1/12/2023,1/12/2023,Same Day,CG-36340,Sylvia Foulston,Corporate,United States,Phoenix,Arizona,27733,West,FUR-BOO-89351,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,2221.48,6,0.4,-1214.32
1596,CA-2023-000802,1/12/2023,1/12/2023,Same Day,CG-36340,Sylvia Foulston,Corporate,United States,Phoenix,Arizona,19611,West,OFF-PAP-66380,Office Supplies,Paper,Hammermill CopyPlus Copy Paper,40.7,1,0.2,0.5
1597,CA-2023-000802,1/12/2023,1/12/2023,Same Day,CG-36340,Sylvia Foulston,Corporate,United States,Phoenix,Arizona,80041,West,OFF-BIN-65592,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binder,198.75,4,0,28.35
1598,CA-2023-000803,2/15/2023,2/21/2023,Standard Class,CG-39139,Pete Kriz,Corporate,United States,Pittsburgh,Pennsylvania,91201,East,OFF-STO-83339,Office Supplies,Storage,Iris 3-Drawer Cabinet,222.88,3,0.05,12.35
1599,CA-2023-000803,2/15/2023,2/21/2023,Standard Class,CG-39139,Pete Kriz,Corporate,United States,Pittsburgh,Pennsylvania,91769,East,FUR-FUR-45911,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,444.24,4,0.05,37.52
1600,CA-2023-000803,2/15/2023,2/21/2023,Standard Class,CG-39139,Pete Kriz,Corporate,United States,Pittsburgh,Pennsylvania,22941,East,OFF-SUP-17261,Office Supplies,Supplies,World War II Commemoration Comm.,232.52,4,0.2,-42.79
1601,CA-2023-000804,4/1/2023,4/4/2023,First Class,CG-18402,Maria Bertelson,Consumer,United States,Columbus,Georgia,84595,South,TEC-PHO-89334,Technology,Phones,Motorola 6200 Series VVX 600,1927.54,6,0.1,77.71
1602,CA-2023-000805,4/19/2023,4/22/2023,Second Class,CG-44811,Sylvia Foulston,Home Office,United States,Birmingham,Alabama,90091,South,OFF-STO-96523,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,194.54,2,0,24.74
1603,CA-2023-000805,4/19/2023,4/22/2023,Second Class,CG-44811,Sylvia Foulston,Home Office,United States,Birmingham,Alabama,98513,South,FUR-CHA-11974,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chair,1079.82,4,0.05,43.65
1604,CA-2023-000806,4/10/2023,4/15/2023,Standard Class,CG-94527,Phillina Ober,Consumer,United States,Paterson,New Jersey,84628,East,TEC-ACC-38705,Technology,Accessories,Kensington Spin Drive Portable USB Drive,565.54,5,0.15,51.8
1605,CA-2023-000807,12/25/2023,12/27/2023,First Class,CG-76140,Irene Maddox,Corporate,United States,Austin,Texas,47442,Central,OFF-BIN-11765,Office Supplies,Binders,Wilson Jones Heavy Gauge Vinyl View Binder,254.24,5,0.05,-0.76
